Date,CapacityBytes,Model,SerialNumber,SMART_1_Raw,SMART_2_Raw,SMART_3_Raw,SMART_4_Raw,SMART_5_Raw,DiskFailure
12/20/13,1.50E+12,ST31500541AS,6XW10B1W,131208835,159,31261,23,1,Yes
9/19/14,4.00E+12,HGST HMS5C4040ALE640,PL1331LAGRHRJH,0,0,2505,31,0,No
9/11/15,1.50E+12,ST31500541AS,5XW03KL5,9548417,0,51739,25,0,Yes
4/20/15,2.00E+12,Hitachi HDS722020ALA330,JK1101B9KNNX7F,0,4,34829,27,1,Yes
6/22/15,2.00E+12,Hitachi HDS722020ALA330,JK1101YBJJM0AF,393223,0,40556,32,0,No
8/13/13,3.00E+12,Hitachi HDS5C3030ALA630,MJ0351YNGA6Y0A,0,0,5617,23,0,Yes
8/18/15,4.00E+12,HGST HMS5C4040BLE640,PL2331LAGMT3UJ,0,0,11336,25,0,No
12/16/13,4.00E+12,ST4000DM000,Z300P8WP,91945232,0,1231,26,0,No
4/12/14,2.00E+12,Hitachi HDS722020ALA330,JK1101B9G9RPNF,0,0,30084,25,0,No
5/15/13,3.00E+12,ST3000DM001,Z1F0L5K6,45102400,0,7288,22,0,Yes
10/27/14,4.00E+12,Hitachi HDS5C4040ALE630,PL1311LAG21BVA,0,0,15435,25,0,No
7/9/15,3.00E+12,Hitachi HDS5C3030ALA630,MJ0351YNGABZ9A,0,0,22416,32,0,No
6/6/15,4.00E+12,ST4000DM000,Z300W65G,230576672,0,13925,26,0,No
3/30/14,4.00E+12,Hitachi HDS5C4040ALE630,PL1321LAG33Y2H,0,0,9229,26,0,No
8/12/14,1.50E+12,ST1500DL003,5YD76ZD4,1372928,0,12972,31,0,Yes
11/27/13,3.00E+12,WDC WD30EZRX,WD-WCAWZ0784517,0,0,15499,25,2,Yes
7/17/14,3.00E+12,ST3000DM001,W1F0AMCM,80821440,0,19028,26,0,Yes
11/12/13,1.50E+12,ST31500341AS,9VS25FYK,234552381,34,33431,29,0,No
1/23/14,1.50E+12,ST31500341AS,9VS1QXLH,221181246,130,41112,26,1,Yes
11/25/14,4.00E+12,ST4000DM000,Z30179KZ,243176680,40,6307,23,48,Yes
4/19/14,3.00E+12,ST3000DM001,S1F04C3D,83447728,0,18339,24,0,Yes
8/7/15,4.00E+12,ST4000DM000,W3004X68,209104976,0,7477,17,0,No
1/17/14,3.00E+12,Hitachi HDS723030ALA640,MK0311YHG2US9A,0,98,23235,23,0,No
6/30/15,2.00E+12,Hitachi HDS722020ALA330,JK11A8B9J73NRF,0,17,39122,28,1,Yes
6/4/14,3.00E+12,ST3000DM001,S1F02ENS,36498000,40224,19420,26,0,Yes
8/8/14,3.00E+12,ST3000DM001,S1F04A4N,185587464,320,21959,26,136,Yes
8/2/13,3.00E+12,ST3000DM001,S1F06K3R,208281296,0,10722,21,0,No
1/25/14,3.00E+12,ST3000DM001,W1F08QZS,1698432,0,16287,21,0,Yes
11/27/14,4.00E+12,HGST HMS5C4040BLE640,PL1331LAGLXU7H,0,0,4495,27,0,No
1/29/15,4.00E+12,HGST HMS5C4040ALE640,PL1331LAGRKM2H,0,0,4879,32,0,No
6/22/15,4.00E+12,Hitachi HDS5C4040ALE630,PL1311LAG206LA,0,1934,20802,23,0,Yes
6/8/13,3.00E+12,ST3000DM001,Z1F0KZ3H,202169952,0,7289,32,0,No
7/13/14,3.00E+12,Hitachi HDS5C3030ALA630,MJ1311YNG37LVA,0,0,24443,28,0,No
3/27/14,2.00E+12,Hitachi HDS722020ALA330,JK1105B8GDV8TX,0,0,29307,28,0,No
6/30/15,4.00E+12,HGST HMS5C4040ALE640,PL1331LAGTKURH,0,0,7348,37,0,No
3/7/14,2.00E+12,Hitachi HDS722020ALA330,JK1133YAG56LDU,0,0,23230,25,0,No
7/14/14,4.00E+12,Hitachi HDS5C4040ALE630,PL1331LAGA6X8H,0,0,10232,27,0,No
10/1/14,4.00E+12,ST4000DM000,Z300GZ2B,214282480,0,10706,30,0,No
4/18/14,2.00E+12,Hitachi HDS722020ALA330,JK11A8B9J993PF,0,0,28649,26,0,No
6/10/14,4.00E+12,ST4000DM000,Z300XGNY,208030360,0,4246,28,0,No
12/5/13,3.00E+12,ST3000DM001,W1F0B3D6,78136144,4656,13650,25,8,No
9/23/14,1.50E+12,ST31500541AS,6XW0VWPY,9071960,492,41012,33,2,Yes
8/11/14,3.00E+12,ST3000DM001,S1F0CSL4,26808624,840,18198,26,0,Yes
4/17/14,3.00E+12,ST3000DM001,W1F08SMG,202054518,4456,17777,25,464,Yes
9/12/15,4.00E+12,ST4000DM000,Z302FDRM,205459472,0,5195,28,0,No
2/14/15,4.00E+12,ST4000DM000,Z3029ZHA,83193336,0,177,29,0,Yes
9/30/13,4.00E+12,ST4000DM000,Z300GQ62,119900384,0,1833,23,0,Yes
11/1/13,4.00E+12,ST4000DM000,Z300P8XS,107964376,0,264,21,0,No
4/17/14,80026361856,WDC WD800AAJB,WD-WCAV39037700,20,0,32217,29,1,Yes
7/24/14,3.00E+12,ST3000DM001,W1F0A2J7,189819536,10904,18684,27,488,Yes
1/20/14,4.00E+12,ST4000DM000,Z300XG5Z,205339824,0,1905,24,0,No
8/20/14,1.50E+12,ST31500541AS,9XW022RR,82372016,3018,40984,29,1,Yes
6/25/15,4.00E+12,HGST HDS724040ALE640,PK1331PAJ31L8S,0,0,15483,30,0,Yes
6/5/15,4.00E+12,ST4000DM000,Z300J7ED,43484232,0,14206,25,0,No
5/21/13,2.00E+12,Hitachi HDS722020ALA330,JK1101B9KNNX7F,0,0,18060,27,0,No
3/11/14,4.00E+12,ST4000DM000,Z3016DN5,61790328,0,104,24,0,No
8/12/14,3.00E+12,Hitachi HDS5C3030ALA630,MJ0351YNG9YM5A,0,0,15336,21,0,No
3/8/15,4.00E+12,ST4000DM000,Z302A0MC,139538448,0,852,23,0,Yes
3/30/15,4.00E+12,ST4000DM000,Z3016L7P,168813728,8,9366,24,48,Yes
9/16/14,3.00E+12,Hitachi HDS5C3030ALA630,MJ1311YNG3KETA,0,0,26275,27,0,No
12/31/13,3.00E+12,WDC WD30EZRX,WD-WCAWZ0815286,1,0,18073,23,7,Yes
2/10/14,4.00E+12,Hitachi HDS5C4040ALE630,PL1311LAG26UBA,0,0,8864,30,0,No
4/7/15,2.00E+12,Hitachi HDS722020ALA330,JK1101B9KNMX1F,0,204,34425,30,204,Yes
10/8/14,4.00E+12,Hitachi HDS5C4040ALE630,PL1321LAG33J8H,0,0,10198,27,0,No
7/17/14,3.00E+12,ST3000DM001,W1F0B4RW,181444896,14008,19025,26,16,Yes
6/7/14,3.00E+12,ST3000DM001,S1F031V3,7296544,58784,19459,30,72,Yes
5/8/13,2.00E+12,ST32000542AS,9XW055ST,229183929,0,6680,24,1,Yes
11/14/13,3.00E+12,ST3000DM001,S1F01MS3,225741464,6016,14972,25,0,Yes
6/13/14,3.00E+12,ST3000DM001,W1F0QVLQ,222827496,0,12077,27,648,Yes
4/16/14,4.00E+12,ST4000DM000,W3005P6C,46178992,0,5892,17,0,Yes
8/12/14,3.00E+12,ST3000DM001,W1F0Q9VT,38533064,0,18473,21,0,Yes
10/27/14,4.00E+12,ST4000DM000,W300J81M,147973040,8,9144,21,4688,Yes
8/22/14,3.00E+12,ST3000DM001,S1F0CWDQ,101547040,344,18459,24,0,Yes
7/15/14,3.00E+12,Hitachi HDS5C3030ALA630,MJ1311YNG348JA,0,0,24130,24,0,No
4/19/15,4.00E+12,HGST HMS5C4040ALE640,PL2331LAGSTD5J,0,0,6512,35,0,No
9/12/14,3.00E+12,ST3000DM001,S1F06GNA,202915440,0,19944,25,0,Yes
3/30/15,4.00E+12,ST4000DM000,Z300YM4N,109041320,0,3607,17,16,Yes
8/6/14,4.00E+12,HGST HMS5C4040ALE640,PL1331LAGRZG9H,0,0,1447,24,0,Yes
9/26/14,4.00E+12,Hitachi HDS5C4040ALE630,PL1311LAG3B7LH,0,0,10563,26,0,No
8/23/15,3.00E+12,Hitachi HDS5C3030ALA630,MJ1323YNG1ULGC,0,0,34649,26,0,Yes
8/15/14,3.00E+12,ST3000DM001,W1F0B0AV,165009912,0,19808,22,48,Yes
8/7/15,4.00E+12,ST4000DM000,Z302525B,179737704,0,7110,20,0,No
3/12/15,4.00E+12,ST4000DM000,Z302B0E9,194043920,0,1115,21,0,No
7/23/14,3.00E+12,ST3000DM001,W1F09JZE,111335544,0,18740,23,0,Yes
12/24/13,3.00E+12,Hitachi HDS5C3030ALA630,MJ0351YNG9WSGA,0,0,9789,25,0,No
12/2/13,4.00E+12,Hitachi HDS5C4040ALE630,PL1311LAG2AD1H,0,0,5748,22,0,Yes
2/5/15,6.00E+12,WDC WD60EFRX,WD-WX41D94RN751,0,260,485,27,0,Yes
2/12/14,1.50E+12,ST31500541AS,5XW2HDMG,133969698,3975,15072,16,0,Yes
7/13/15,4.00E+12,ST4000DM000,S30112G8,28357384,0,2072,22,0,No
12/5/14,2.00E+12,Hitachi HDS722020ALA330,JK11A8B9J7GMZF,0,6,33156,27,0,Yes
9/12/15,6.00E+12,ST6000DX000,Z4D08XKT,35045272,0,3967,22,0,No
1/21/15,1.50E+12,ST31500541AS,5XW02M67,88207538,0,46907,26,0,No
2/19/15,3.00E+12,WDC WD30EFRX,WD-WMC4N2515747,438,0,3989,29,15,Yes
10/24/14,3.00E+12,Hitachi HDS5C3030ALA630,MJ1323YNG1N5UC,0,0,26977,27,0,No
6/27/15,4.00E+12,Hitachi HDS5C4040ALE630,PL1311LAG1K5WA,0,0,21265,21,0,No
5/29/15,4.00E+12,ST4000DM000,Z3015HZQ,18279144,0,9902,25,0,Yes
11/27/13,3.00E+12,WDC WD30EZRX,WD-WCAWZ1208782,0,0,15496,23,1,Yes
1/29/14,1.50E+12,ST31500541AS,9XW02LKX,46500486,0,25007,17,20,Yes
5/12/14,3.00E+12,ST3000DM001,W1F09NFW,71630248,208,17878,23,344,Yes
8/19/13,3.00E+12,Hitachi HDS5C3030ALA630,MJ0351YNGA8ZZA,0,0,5476,31,0,No
6/15/13,2.00E+12,Hitachi HDS722020ALA330,JK1171YAK1VMXN,0,0,25376,26,0,No
9/11/15,4.00E+12,HGST HMS5C4040ALE640,PL2331LAGU9M4J,0,0,8387,36,0,No
4/22/14,3.00E+12,ST3000DM001,W1F0ADW8,130139224,0,18539,23,24,Yes
9/17/15,4.00E+12,HGST HMS5C4040ALE640,PL1331LAGSRVNH,0,0,9391,30,0,No
1/23/14,1.60E+11,ST3160318AS,9VM94JGK,16577680,0,8,24,0,Yes
7/18/13,1.50E+12,ST31500541AS,5XW04ECS,113817081,70,31725,28,0,No
1/29/14,3.00E+12,ST3000DM001,S1F032YD,25207384,0,16459,26,16,Yes
9/30/14,3.00E+12,ST3000DM001,Z1F0LVL4,235352528,0,17976,23,0,Yes
9/22/15,4.00E+12,ST4000DM000,Z300NS80,69621480,0,16738,26,0,No
5/16/15,4.00E+12,ST4000DM000,Z300H1WJ,158552456,0,13827,34,0,No
2/6/15,4.00E+12,HGST HMS5C4040ALE640,PL1331LAGSPWJH,0,71,3895,28,16,Yes
12/4/13,3.00E+12,ST3000DM001,Z1F04DLS,101457832,0,14275,21,6,Yes
6/6/13,1.00E+12,Hitachi HDT721010SLA360,STF605MH1MMTGW,15860031,1,36071,25,2,No
4/17/14,3.00E+12,ST3000DM001,W1F08HLT,397472,0,16382,18,0,Yes
4/16/15,4.00E+12,HGST HMS5C4040ALE640,PL2331LAGR0H5J,0,0,7424,32,0,No
8/27/14,3.00E+12,WDC WD30EFRX,WD-WCC4N0401658,0,0,4036,26,0,No
10/5/14,1.60E+11,WDC WD1600AAJB,WD-WMAV3K823369,0,0,17431,29,0,No
2/19/15,4.00E+12,HGST HMS5C4040ALE640,PL1331LAGSJVTH,0,0,5522,31,0,No
8/13/14,3.00E+12,ST3000DM001,S1F07J9P,199924552,5232,18123,30,32,Yes
4/2/15,2.00E+12,Hitachi HDS722020ALA330,JK11A8B9JKYZ7F,0,1,35393,20,2,Yes
2/10/15,4.00E+12,HGST HMS5C4040BLE640,PL2331LAGN5T0J,0,0,5863,30,0,No
10/16/14,4.00E+12,ST4000DM000,Z3016N57,25047016,0,5361,22,0,No
5/8/13,1.50E+12,ST31500341AS,9VS3RAFP,180605799,4095,2358,25,0,Yes
6/18/13,3.00E+12,Hitachi HDS5C3030ALA630,MJ0351YNG9KS3A,0,0,5688,25,0,No
8/10/15,4.00E+12,Hitachi HDS5C4040ALE630,PL2311LAG1TTXC,10682466,0,22027,22,32,Yes
8/12/14,3.00E+12,ST3000DM001,W1F0Z4T7,196463536,0,16690,29,0,No
2/11/15,4.00E+12,ST4000DM000,Z302FD8T,235897192,0,55,20,0,No
1/19/14,2.00E+12,Hitachi HDS722020ALA330,JK1171YAK1Y8BN,2,0,30604,30,0,No
3/20/15,4.00E+12,HGST HMS5C4040ALE640,PL1331LAGSYEGH,0,0,4186,23,0,Yes
9/3/14,1.50E+12,ST1500DL003,5YD6DFCX,10019136,0,11708,28,0,Yes
10/30/13,3.00E+12,ST3000DM001,S1F02GGL,81069184,0,14396,22,0,Yes
10/17/13,2.00E+12,Hitachi HDS722020ALA330,JK11A8B9J35VZF,293863424,131,22222,35,150,Yes
5/24/14,3.00E+12,Hitachi HDS5C3030ALA630,MJ0351YNG9T2XA,0,0,11543,24,0,No
2/5/15,3.00E+12,ST3000DM001,Z1F0P5D9,101296400,0,19384,30,0,Yes
6/15/14,3.00E+12,ST3000DM001,S1F02WB3,62605304,0,19704,26,0,Yes
9/22/15,3.00E+12,Hitachi HDS5C3030ALA630,MJ1323YNG1TSWC,3815702527,651,35364,27,0,Yes
9/24/14,4.00E+12,ST4000DM000,Z300PBXY,187399208,0,8116,22,0,No
10/30/13,2.00E+12,Hitachi HDS722020ALA330,JK11A8B9JPYH9F,0,0,23291,27,1,No
11/1/14,4.00E+12,HGST HMS5C4040BLE640,PL2331LAGMB3ZJ,0,0,5213,31,0,No
6/6/15,4.00E+12,ST4000DM000,W300DCT4,205953288,0,17171,25,0,No
10/2/14,1.50E+12,ST31500541AS,6XW03B8Y,105578262,0,43723,25,0,No
8/20/15,1.50E+12,ST31500541AS,6XW00WNG,145267881,0,50364,28,0,No
7/27/14,3.00E+12,ST3000DM001,S1F032B0,207581344,0,20821,27,8,Yes
4/16/14,3.00E+12,ST3000DM001,S1F0BH7J,98432792,6240,15416,25,256,Yes
6/10/14,4.00E+12,ST4000DM000,Z3016L9G,168611672,0,2169,27,0,No
12/16/13,3.00E+12,ST3000DM001,S1F00ZPQ,48529944,0,15388,30,0,Yes
7/24/15,4.00E+12,ST4000DM000,Z3015W5J,163890936,0,12294,23,0,No
12/12/14,4.00E+12,HGST HMS5C4040ALE640,PL1331LAGTB6BH,0,0,2021,22,0,Yes
6/10/15,4.00E+12,ST4000DM000,W300BKWJ,5371160,0,15349,21,0,No
3/12/15,4.00E+12,ST4000DM000,Z300MHXT,167630896,0,13834,30,0,No
5/7/13,2.00E+12,Hitachi HDS722020ALA330,JK1105B8JS2M9X,0,0,17456,30,0,No
4/6/15,4.00E+12,HGST HMS5C4040ALE640,PL1331LAGTAX0H,0,0,4617,24,0,No
1/2/15,3.00E+12,ST3000DM001,S1F0QWYG,208402896,0,20938,23,0,No
11/10/14,4.00E+12,ST4000DM000,Z300WD1G,243593088,0,7544,22,0,No
7/28/15,3.00E+12,Hitachi HDS5C3030ALA630,MJ0351YNGA5SGA,0,0,23383,32,0,No
10/2/14,3.00E+12,ST3000DM001,S1F05RGB,138032696,640,19477,26,0,Yes
11/12/13,3.00E+12,ST3000DM001,S1F02DGP,92198632,0,13173,28,0,Yes
2/18/14,1.50E+12,ST31500541AS,9XW040Z8,211173504,0,28391,18,0,Yes
6/15/14,4.00E+12,ST4000DM000,Z3014L78,138096256,0,2409,27,0,No
8/6/13,1.50E+12,ST31500541AS,9XW02JM1,75552327,3376,32699,20,0,Yes
6/25/14,4.00E+12,Hitachi HDS5C4040ALE630,PL1311LAG35M2H,0,0,11342,26,0,No
1/14/14,3.00E+12,ST3000DM001,S1F0VDX6,242507960,0,11559,21,134,Yes
8/21/14,3.00E+12,ST3000DM001,S1F0A9QT,1530776,464,18490,30,0,Yes
4/7/14,1.50E+12,ST31500341AS,9VS22HX9,131861689,467,38329,32,0,Yes
2/26/14,3.00E+12,ST3000DM001,S1F0377F,232312816,0,16059,17,408,Yes
9/10/14,4.00E+12,ST4000DM000,Z300T9TB,186088904,0,7508,27,0,No
6/10/14,4.00E+12,ST4000DM000,Z300MXAL,729064,0,5161,21,0,No
4/16/13,4.00E+12,HGST HMS5C4040ALE640,PL1331LAG5AZYH,0,0,3557,35,0,Yes
8/2/14,3.00E+12,ST3000DM001,S1F03EF7,21389232,0,18963,31,0,Yes
2/28/14,3.00E+12,ST3000DM001,S1F06L2J,4035112,0,15255,24,0,No
7/17/14,3.00E+12,Hitachi HDS5C3030ALA630,MJ1311YNG783PA,0,0,19517,24,0,No
5/26/14,3.00E+12,Hitachi HDS723030ALA640,MK0311YHGJN2PA,0,0,25436,20,0,No
5/12/15,1.50E+12,ST31500541AS,6XW057AT,80426772,3975,48820,30,0,Yes
6/30/15,4.00E+12,ST4000DM000,S300XE05,51496992,0,782,27,16,Yes
6/28/13,3.00E+12,Hitachi HDS5C3030ALA630,MJ1311YNG5DJDA,0,0,10309,32,0,No
7/21/14,1.50E+12,ST31500541AS,6XW0X3H1,61453342,3102,34931,30,0,Yes
10/12/14,3.20E+11,ST320LT007,W0Q6JFQ8,195073648,0,16706,26,0,No
12/29/14,4.00E+12,ST4000DM000,W300BMHC,218228680,0,10137,33,0,No
8/1/13,2.00E+12,Hitachi HDS722020ALA330,JK1101B8KE6GEZ,589839,1881,19788,24,70,Yes
2/15/14,1.50E+12,ST31500541AS,6XW0292P,144613086,0,38028,19,0,No
7/21/14,3.00E+12,ST3000DM001,S1F0T1J1,213041259,1944,16161,24,912,Yes
9/11/15,4.00E+12,Hitachi HDS5C4040ALE630,PL1311LAG275RA,0,0,22768,26,0,No
12/31/14,4.00E+12,HGST HMS5C4040BLE640,PL2331LAGMH5PJ,0,0,6684,28,0,No
8/21/15,4.00E+12,ST4000DM000,Z300GZ7D,231530464,8,18407,27,0,Yes
11/4/14,3.00E+12,ST3000DM001,Z1F0LGAD,27768496,0,20060,32,104,Yes
1/21/15,3.00E+12,WDC WD30EFRX,WD-WCC4N0338673,2285,0,9210,28,2,Yes
5/3/13,3.00E+12,Hitachi HDS5C3030ALA630,MJ1311YNG31PLA,0,1943,13998,27,36,Yes
8/9/14,1.50E+12,ST31500341AS,9VS2AES9,156704879,308,44429,30,0,Yes
3/13/14,4.00E+12,Hitachi HDS5C4040ALE630,PL1321LAGAY0NH,0,0,7279,27,0,No
5/21/14,1.50E+12,ST31500541AS,9XW01RVQ,54601373,78,38905,26,0,No
9/30/14,2.00E+12,Hitachi HDS722020ALA330,JK1105B8GGA1DX,65536,0,34241,32,0,No
2/9/15,6.00E+12,WDC WD60EFRX,WD-WX21D84R1VFL,0,0,1565,30,0,No
4/13/15,4.00E+12,ST4000DM000,W300A84B,232060000,8,15896,31,0,Yes
6/1/14,3.00E+12,ST3000DM001,W1F08JMN,37272624,0,17484,27,0,Yes
1/31/15,3.00E+12,Hitachi HDS5C3030ALA630,MJ0351YNGA8ZDA,0,0,18600,29,0,No
7/26/14,3.00E+12,ST3000DM001,W1F0DPAT,63060016,280,18325,29,0,Yes
8/25/14,4.00E+12,ST4000DM000,W300R7A3,149054064,0,2923,25,0,Yes
8/24/15,1.00E+12,WDC WD10EADS,WD-WCAV53892467,0,0,18533,29,14,Yes
7/15/14,3.00E+12,ST3000DM001,S1F1368E,2453416,0,13186,18,0,No
9/17/14,4.00E+12,ST4000DM000,W300A1HY,113697552,0,10856,22,0,No
1/26/15,1.50E+12,ST31500541AS,6XW057PG,160054125,131,45612,27,6,Yes
6/23/15,4.00E+12,ST4000DM000,Z3029H1Y,57584016,0,4347,32,0,Yes
12/16/14,4.00E+12,ST4000DM000,Z3029GP6,224102664,0,107,21,0,No
7/15/13,1.50E+12,ST31500341AS,9VS3JNAG,51028262,23,28061,25,0,No
6/15/15,3.00E+12,Hitachi HDS723030ALA640,MK0313YHGAMV0C,0,0,29956,37,0,No
2/8/15,4.00E+12,ST4000DM000,Z300VN2C,97235544,0,10991,24,0,Yes
12/9/14,4.00E+12,ST4000DM000,Z300K291,67243200,0,10946,19,0,No
9/8/14,3.00E+12,ST3000DM001,W1F08EC9,125067968,30552,21722,29,8,Yes
8/11/14,3.00E+12,Hitachi HDS723030ALA640,MK0313YHGJVJ4C,20382069,1995,27283,34,3,Yes
12/24/14,4.00E+12,ST4000DM000,W300BN4G,12638848,0,13113,25,0,No
1/1/15,4.00E+12,ST4000DM000,Z30251PM,41283088,0,1902,23,0,No
5/7/13,1.00E+12,WDC WD10EADS,WD-WCAU44965108,0,0,35130,32,0,Yes
12/17/14,2.00E+12,Hitachi HDS722020ALA330,JK11A8B9J82RNF,0,0,34929,29,0,No
8/28/15,4.00E+12,ST4000DM000,Z3024V7H,56502656,0,7592,20,0,No
7/23/14,3.00E+12,ST3000DM001,W1F094ZG,91244944,328,18739,23,0,Yes
10/29/14,1.50E+12,ST31500341AS,9VS3JH1K,197723863,2795,40614,28,0,Yes
10/3/14,4.00E+12,HGST HMS5C4040ALE640,PL1331LAGS1EZH,0,0,1661,25,0,Yes
3/12/14,4.00E+12,ST4000DM000,Z300WWGZ,187466352,0,3101,21,0,No
1/10/14,3.00E+12,Hitachi HDS723030ALA640,MK0311YHGKMH6A,0,0,17524,28,0,No
1/31/14,4.00E+12,ST4000DM000,Z300X3QC,168738504,0,1109,20,0,Yes
7/28/14,3.00E+12,ST3000DM001,W1F095VL,81631168,0,18855,24,0,Yes
7/11/13,1.50E+12,ST1500DL003,5YD5V4Y7,1324176,0,946,17,0,Yes
6/18/15,3.00E+12,ST3000DM001,W1F0GCAZ,87115256,0,25466,24,0,Yes
7/15/13,4.00E+12,ST4000DM000,W300CK0E,139916006,74,437,21,14,Yes
12/22/14,3.00E+12,ST33000651AS,9XK0PQWK,242453365,0,26069,32,0,No
4/20/15,2.00E+12,Hitachi HDS722020ALA330,JK11A1YAJEABZV,0,68,40728,38,0,Yes
5/9/15,4.00E+12,ST4000DM000,Z3029ZA6,135245856,0,2192,26,0,No
5/23/15,4.00E+12,ST4000DM000,Z300ZSYB,76340136,0,11334,23,0,No
12/19/13,2.00E+12,Hitachi HDS722020ALA330,JK11A8B9J3L51F,0,0,23679,30,0,No
1/22/14,3.00E+12,ST3000DM001,S1F06VHT,127195824,15456,15218,23,16,Yes
8/25/14,3.00E+12,ST3000DM001,S1F0CWML,173798296,0,18533,21,56,Yes
12/5/13,4.00E+12,ST4000DM000,Z300XG5Z,209668112,0,801,22,0,No
8/8/14,3.00E+12,ST3000DM001,S1F031NF,154758952,2528,21958,27,104,Yes
9/19/15,4.00E+12,TOSHIBA MD04ABA400V,84BGK00DFMYB,0,0,4901,32,0,No
5/22/14,3.00E+12,ST3000DM001,W1F0344D,144782688,14240,17681,25,72,Yes
11/15/14,4.00E+12,ST4000DM000,Z300DLJC,90056496,0,10352,24,0,No
4/20/14,3.00E+12,Hitachi HDS723030ALA640,MK0331YHGRTG9A,0,2,20148,27,26,No
8/29/15,4.00E+12,HGST HMS5C4040ALE640,PL1331LAGSLR6H,0,0,9127,34,0,No
7/15/14,3.00E+12,Hitachi HDS5C3030ALA630,MJ0351YNG9RT4A,0,0,14732,22,0,No
9/22/15,4.00E+12,HGST HMS5C4040ALE640,PL2331LAGRX17J,0,0,10330,37,0,No
3/31/15,3.00E+12,Hitachi HDS5C3030ALA630,MJ1311YNG72PXA,131072,4,25998,22,51,Yes
7/26/14,3.00E+12,ST3000DM001,S1F0A99P,15453152,2888,17808,26,0,Yes
5/26/15,2.00E+12,Hitachi HDS722020ALA330,JK1175YAHU30BX,655364,12,43239,30,3,Yes
7/26/15,3.00E+12,WDC WD30EFRX,WD-WMC4N2959257,0,0,5664,20,0,No
12/7/14,3.00E+12,Hitachi HDS5C3030ALA630,MJ1311YNG3EG9A,0,0,27988,25,0,No
12/20/13,1.00E+12,WDC WD10EADS,WD-WCAU4A655106,0,0,38271,30,0,No
8/13/14,3.00E+12,ST3000DM001,S1F02J30,149720048,0,16787,23,40,Yes
4/16/13,3.00E+12,ST3000DM001,S1F0R1HJ,209467568,0,5872,27,0,Yes
4/20/14,1.50E+12,ST31500341AS,9VS2JAVJ,37896965,295,20595,28,0,Yes
7/2/15,4.00E+12,ST4000DM000,Z3015LHC,191872344,0,12434,31,0,No
9/10/14,1.50E+12,ST31500541AS,6XW10FN3,177509265,0,36547,28,0,No
1/8/14,3.00E+12,Hitachi HDS723030ALA640,MK0331YHGLJ9ZA,1,0,18431,25,0,No
7/31/14,3.00E+12,Hitachi HDS5C3030ALA630,MJ1311YNG6A5DA,131072,0,14807,31,0,No
5/16/15,4.00E+12,ST4000DM000,Z302F2E5,133915680,0,2358,29,0,No
10/16/14,4.00E+12,HGST HMS5C4040ALE640,PL2331LAGUMK6J,0,0,365,22,0,No
4/13/15,6.00E+12,ST6000DX000,Z4D0DGBW,66499494,0,102,26,0,Yes
8/7/15,8.00E+12,HGST HUH728080ALE600,2EG4K09P,0,0,4399,36,0,No
1/7/15,4.00E+12,ST4000DM000,Z300GYT1,136637552,0,13058,30,0,No
9/30/14,3.00E+12,ST3000DM001,S1F0TPZ0,174035400,0,17501,27,0,Yes
5/30/13,1.50E+12,ST1500DL003,5YD91WKR,10739680,0,5464,17,0,Yes
3/31/15,4.00E+12,ST4000DM000,Z3015KWA,230027816,0,9558,23,0,No
11/24/14,1.50E+12,ST31500541AS,6XW0RP04,66008642,2494,36744,28,16,Yes
3/18/14,3.00E+12,ST3000DM001,S1F0492V,42979872,0,18472,18,0,Yes
5/1/14,1.50E+12,ST31500541AS,6XW10A4N,74157443,4572,34963,21,0,Yes
1/16/15,4.00E+12,ST4000DM000,W300KQ4N,101741232,0,10543,20,0,Yes
3/19/15,4.00E+12,HGST HMS5C4040ALE640,PL1331LAGSHW5H,0,0,6193,31,0,Yes
8/11/15,4.00E+12,ST4000DM000,Z300YVXV,20594672,0,13254,20,0,No
4/11/13,2.00E+12,Hitachi HDS722020ALA330,JK11A8B9J2L5BF,0,0,18576,24,0,No
6/13/14,3.00E+12,ST3000DM001,S1F0KGFL,108351064,0,15143,26,248,Yes
10/6/14,2.00E+12,Hitachi HDS722020ALA330,JK11A4B8HZSVDW,0,0,33199,37,0,No
6/20/14,2.00E+12,Hitachi HDS722020ALA330,JK11A8B9JPS52F,0,0,28301,27,0,No
12/18/13,1.50E+12,ST31500341AS,9VS3JGGH,215190025,82,32597,20,0,No
3/15/14,1.00E+12,WDC WD10EADS,WD-WCAU47625888,11,0,42643,28,0,No
8/9/14,4.00E+12,ST4000DM000,Z300X56Q,169298464,0,5666,24,0,No
6/27/13,3.00E+12,ST3000DM001,Z1F19ENW,177901400,0,3983,21,0,No
10/29/14,4.00E+12,HGST HMS5C4040ALE640,PL1331LAGRZ3EH,0,2003,3201,28,0,Yes
3/27/14,3.00E+12,ST3000DM001,W1F096ZZ,118435968,0,17767,20,0,Yes
6/14/15,4.00E+12,HGST HMS5C4040ALE640,PL1331LAGR6LLH,0,0,8959,31,0,No
7/15/14,3.00E+12,ST3000DM001,S1F03487,92780488,31136,20792,24,0,Yes
11/12/14,3.00E+12,Hitachi HDS5C3030ALA630,MJ0351YNGA3X6A,0,0,16154,27,0,No
4/18/14,3.00E+12,ST3000DM001,S1F03EJW,44351224,1120,19263,22,0,Yes
4/1/14,3.00E+12,ST3000DM001,S1F0Q38C,79264664,0,11931,28,8,Yes
